employer_id,city_id,contract_id,start_date,end_date,renewed_flag,job_slots,total_contract_value,applications,apply_start_clicks,click_marketplace_value,job_listings
6189227,4,2536332,12/7/2017,1/6/2018,1,15,995,115,170,3189.1,0
3362213,7730,1769316,3/3/2017,4/2/2017,1,15,1245,0,45,1152.3,0
3673280,9335,2099748,7/10/2017,8/9/2017,1,15,1245,20,50,1755.6,0
5013093,9513,2352084,10/6/2017,11/5/2017,1,15,995,5,5,247.95,5
4735867,2523,2358144,10/8/2017,10/12/2017,0,15,995,0,30,578.2,0
5531787,1236,2579340,12/20/2017,1/19/2018,0,15,995,35,55,1786.95,0
6171840,10575,2828532,3/6/2018,4/5/2018,0,15,995,50,90,1136.8,15
6770107,6316,2798856,2/25/2018,3/21/2018,0,15,1495,95,205,7600.95,10
1210400,6446,2554740,12/13/2017,1/12/2018,1,15,1745,475,560,18659.7,0
1363253,2240,2228760,8/25/2017,9/24/2017,0,15,1495,145,195,4702.5,0
389173,2411,2257920,9/4/2017,10/3/2017,1,15,1495,5,10,1072,0
1794720,7155,1268016,7/27/2016,8/26/2016,1,15,1245,0,0,0,0
2646907,5100,2378208,10/16/2017,11/15/2017,1,15,495,0,0,0,0
3119653,10474,1673988,1/25/2017,2/24/2017,1,15,495,0,20,315,5
3554400,4603,2911164,3/29/2018,4/28/2018,0,15,495,0,0,0,0
5374453,5066,2493576,11/22/2017,11/30/2017,0,15,995,5,0,162.8,0
1138773,2007,1398768,9/26/2016,10/25/2016,1,15,1745,60,80,4271.5,15
3243653,6657,1801092,3/16/2017,4/15/2017,1,15,495,5,15,817.75,0
7295413,4527,2832384,3/7/2018,4/6/2018,0,15,1245,10,60,1615.35,15
2042080,6691,2665032,1/17/2018,2/9/2018,0,15,1245,415,610,15859.1,20
3297893,2918,1820316,3/23/2017,4/22/2017,1,15,745,0,0,42.8,0
3352160,7834,1851072,4/2/2017,5/1/2017,1,15,1245,20,10,501.6,0
3918053,959,1940412,5/10/2017,6/9/2017,1,15,1745,75,120,2770.75,0
6828560,6930,2811948,3/1/2018,3/28/2018,1,15,995,0,265,744,15
897787,791,1717560,2/12/2017,3/11/2017,1,15,495,135,150,6230.3,25
2063893,567,1249584,7/18/2016,8/17/2016,1,15,745,100,145,1806.75,10
4633040,6092,2416488,10/28/2017,11/27/2017,1,15,495,0,35,1590.3,0
1688240,9452,1266420,7/25/2016,7/26/2016,0,50,2495,120,135,810,55
2721973,4842,1619736,12/30/2016,1/29/2017,1,15,1245,0,0,11.7,0
3043200,10073,1646460,1/12/2017,2/11/2017,1,15,995,20,20,1008,5
6060560,2978,2500020,11/24/2017,12/23/2017,1,15,995,120,190,4726.35,0
1721707,8150,1307280,8/14/2016,9/13/2016,1,50,1745,335,440,17262.35,0
1799760,6138,1127964,5/28/2016,6/10/2016,0,15,495,15,50,767.55,5
2787920,2114,1512888,11/12/2016,12/11/2016,1,15,745,0,20,721,15
2881333,9357,1556316,12/2/2016,1/1/2017,1,15,495,0,5,990.45,0
4457067,3924,2181900,8/8/2017,9/7/2017,1,15,495,30,35,2016.85,0
5315813,704,2915592,3/29/2018,4/28/2018,0,15,995,0,0,5.55,0
5782987,2352,2455836,11/9/2017,11/20/2017,0,15,1245,0,5,282.15,0
2187387,5903,1288284,8/5/2016,8/9/2016,0,15,745,5,10,134.85,0
2951653,10042,1735812,2/19/2017,3/7/2017,0,15,1495,0,0,0,0
3440160,4545,1946496,5/12/2017,6/11/2017,1,15,495,35,50,1013.8,0
3879947,5189,2175768,8/5/2017,9/4/2017,1,15,1245,0,30,2641,0
4198800,2328,2017560,6/10/2017,6/12/2017,0,15,1745,5,5,187.55,0
4207120,10366,2363616,10/11/2017,11/10/2017,1,15,1245,115,125,5245.9,0
7167733,724,2897616,3/25/2018,4/24/2018,0,15,995,0,15,41.9,5
1596347,1524,1173972,6/14/2016,7/13/2016,1,15,745,10,20,649.8,0
1939120,2255,1904640,4/26/2017,5/25/2017,1,15,1495,0,0,0,0
2261093,797,1540236,11/26/2016,12/25/2016,1,15,1245,35,60,1561.2,15
2744587,2526,2084988,7/4/2017,8/3/2017,1,15,495,0,0,0,0
3855520,9501,2000184,6/3/2017,7/2/2017,0,15,1745,0,35,1009.15,0
5602747,695,2697024,1/26/2018,2/2/2018,0,15,1495,20,15,690.15,0
6023760,3925,2493372,11/22/2017,12/4/2017,0,50,2995,55,145,2736,0
1061653,4915,1683552,1/29/2017,2/28/2017,1,15,745,40,55,846.45,0
1743040,5722,1455792,10/19/2016,11/18/2016,1,15,1495,0,0,0,0
4012267,8499,2127288,7/20/2017,8/7/2017,0,15,495,10,35,760,0
4948133,10582,2421744,10/30/2017,11/29/2017,1,15,995,45,155,2273.7,0
6815200,7264,2705748,1/28/2018,2/13/2018,0,15,995,60,80,2232.5,0
1385813,324,1788888,3/11/2017,4/10/2017,1,15,495,0,0,0,0
3957787,7781,2659200,1/14/2018,2/13/2018,1,15,1495,0,0,0,0
3965253,9169,2110944,7/14/2017,8/13/2017,1,15,1495,45,45,2517.5,0
4700240,11017,2440560,11/4/2017,12/3/2017,1,15,995,0,0,127.3,0
266960,9299,1981272,5/26/2017,6/25/2017,1,15,1245,70,115,2920.7,0
1703333,10297,1095900,5/12/2016,5/16/2016,0,15,745,20,60,815.1,0
3149653,7236,2419668,10/29/2017,11/28/2017,1,15,1745,0,350,10598.55,0
3579520,3741,2422680,10/31/2017,11/30/2017,1,15,495,0,0,0,0
4085787,1159,2065464,6/28/2017,7/27/2017,1,15,1745,650,640,3443.8,5
922907,8935,1274724,7/29/2016,8/28/2016,1,15,1495,75,80,2656.35,10
2781360,8757,1643292,1/11/2017,2/10/2017,1,15,1745,0,0,0,0
1867333,491,2275596,9/12/2017,10/11/2017,1,15,495,115,245,4142,0
5177627,1551,2677716,1/20/2018,2/19/2018,1,15,995,40,95,2095.5,0
1767093,1488,1117308,5/22/2016,6/21/2016,1,15,495,25,40,1862.4,0
3537520,10019,1830708,3/26/2017,4/25/2017,1,15,495,5,20,889.5,0
4207867,6801,2191068,8/11/2017,8/28/2017,0,15,745,20,25,855,0
4257387,4550,2036208,6/17/2017,7/16/2017,1,15,495,0,5,138.7,0
6111947,5070,2914620,3/29/2018,4/28/2018,0,15,1745,0,0,38.8,0
1650347,10733,2028612,6/15/2017,7/14/2017,1,15,745,170,165,1760.45,15
2436400,5379,2462496,11/11/2017,12/10/2017,1,15,745,340,505,13274.4,5
3046213,7962,1725876,2/16/2017,3/13/2017,0,15,495,55,45,1383.7,5
1836107,8345,1285164,8/4/2016,9/3/2016,1,15,745,275,345,10234.05,50
1933253,11098,2413128,10/27/2017,11/26/2017,1,15,1745,195,240,4550.5,0
2729387,5951,1627140,1/2/2017,1/17/2017,0,50,1495,5,10,1060.5,10
2729387,1687,1627140,1/2/2017,2/1/2017,0,50,1495,5,10,1111,10
2871760,1238,1684860,1/30/2017,2/28/2017,1,15,495,30,125,2482.5,0
1539760,3079,1293636,8/8/2016,9/7/2016,1,15,495,0,0,167.85,0
2282613,6498,1378020,9/19/2016,10/18/2016,1,15,495,10,40,6890.4,0
3407120,6474,2839332,3/9/2018,4/8/2018,0,15,745,10,15,1551.05,10
3226827,4971,1797360,3/15/2017,4/14/2017,1,15,495,10,40,1165.1,0
4878480,7762,2311356,9/23/2017,10/10/2017,0,15,995,5,60,927.2,0
1600053,1643,2705544,1/28/2018,2/27/2018,1,15,1245,110,135,2325.6,0
1747093,1970,1809960,3/19/2017,4/18/2017,1,15,1745,15,105,2241.95,0
4933893,6506,2235816,8/27/2017,9/26/2017,1,15,1495,265,275,11262.25,20
5669867,8270,2887704,3/23/2018,3/24/2018,0,15,1245,5,5,143.25,0
6780133,691,2800392,2/26/2018,3/25/2018,1,15,995,25,70,2057.1,50
988987,952,1762068,3/1/2017,3/28/2017,1,15,745,55,85,1097.65,30
1827813,6712,2255868,9/3/2017,10/2/2017,1,15,495,0,100,2409.2,0
4161067,4310,2348616,10/5/2017,11/4/2017,1,15,995,15,30,822.95,0
4498213,2417,2199288,8/14/2017,9/13/2017,1,15,495,5,5,889.2,0
1813227,5351,1302384,8/12/2016,9/11/2016,1,15,745,0,230,6954.85,10
3216400,1145,1792440,3/12/2017,4/11/2017,1,15,495,10,30,437.6,5
5122587,6550,2469204,11/14/2017,12/13/2017,1,15,995,15,20,243.2,0
5269600,4759,2505108,11/28/2017,12/27/2017,1,15,995,5,35,402.8,0
3633440,9858,1932456,5/6/2017,6/5/2017,1,15,995,0,30,1474.4,0
3612400,1090,1926264,5/4/2017,6/3/2017,1,15,745,35,60,1194.05,0
4173253,5867,2539080,12/8/2017,1/7/2018,1,15,495,0,70,2173.6,25
6622240,4060,2755680,2/13/2018,3/12/2018,1,15,995,170,190,3587.2,5
995733,7704,2241828,8/30/2017,9/29/2017,0,15,745,0,15,422.1,0
1590667,1853,1514304,11/13/2016,12/12/2016,1,50,2495,0,335,10344.8,25
1055627,3706,1951572,5/14/2017,6/13/2017,1,15,745,0,110,2683.85,10
4746880,7258,2270124,9/9/2017,10/8/2017,1,15,995,0,0,106.4,0
5558107,5972,2683080,1/22/2018,2/21/2018,1,15,1245,70,110,3093.2,0
5650373,8849,2509956,11/29/2017,12/28/2017,1,15,1245,5,10,1430.1,0
2475707,6325,1794192,3/14/2017,4/13/2017,1,15,1245,20,25,602.8,0
2282987,9190,1315704,8/19/2016,9/18/2016,1,15,745,15,20,547.2,5
3396107,7754,1936080,5/8/2017,6/7/2017,1,15,495,10,60,1292.9,0
1104880,3427,2732556,2/6/2018,3/5/2018,1,15,995,0,195,2453.85,20
2268613,6322,1671480,1/24/2017,2/23/2017,1,15,1745,105,145,24250.65,0
4378960,8181,2333496,9/30/2017,10/5/2017,0,15,495,0,10,296.4,0
4483200,6296,2849700,3/12/2018,4/11/2018,0,15,495,15,60,505.3,10
3384080,9122,1775484,3/5/2017,4/4/2017,1,15,1245,20,65,2007.65,10
3408107,9835,1783524,3/9/2017,4/8/2017,1,15,495,15,55,1514.6,0
4930800,11052,2321136,9/27/2017,10/26/2017,1,15,1745,20,55,668.8,0
4574613,9885,2134956,7/22/2017,8/21/2017,1,15,495,10,125,1133.2,5
6656320,2100,2665572,1/17/2018,2/7/2018,0,15,995,115,145,503.75,10
1575307,2682,1712172,2/10/2017,3/9/2017,1,15,1745,0,1740,23893.6,0
2468293,2991,1591224,12/18/2016,1/17/2017,1,15,1495,110,280,13283.2,0
3018267,9976,1856412,4/5/2017,5/4/2017,1,15,1245,0,0,0,0
3474080,4101,1883892,4/17/2017,5/16/2017,1,15,1495,55,65,1837,0
4555653,2105,2300292,9/20/2017,10/19/2017,1,15,495,0,0,0,0
3357520,5649,2436696,11/3/2017,12/2/2017,1,15,745,0,5,862.6,0
3232773,8548,2285376,9/15/2017,10/14/2017,1,15,745,50,50,2090,0
1880453,10709,1722300,2/15/2017,3/14/2017,1,15,1495,220,470,7745.6,0
4463653,4515,2744256,2/9/2018,3/8/2018,1,15,995,0,130,3375.35,0
1757867,10967,1113744,5/21/2016,6/20/2016,1,15,745,60,90,4185,15
6725867,563,2877060,3/21/2018,4/20/2018,0,15,1745,15,15,52.95,0
1938347,8792,2232036,8/26/2017,9/25/2017,1,15,745,35,70,3688.85,0
2020453,8342,1294944,8/9/2016,9/8/2016,1,15,495,0,0,0,5
2126880,7564,1614036,12/28/2016,1/27/2017,1,15,495,0,0,0,0
2278053,145,2144520,7/26/2017,8/25/2017,1,15,495,0,70,1622.1,5
4173307,1641,2095464,7/8/2017,7/11/2017,0,15,495,0,0,119.7,0
3976080,1359,2207388,8/17/2017,9/16/2017,1,15,495,0,40,931.3,0
4374000,10028,2708064,1/30/2018,2/28/2018,1,15,495,100,220,5079.9,0
5195387,2620,2394504,10/21/2017,10/30/2017,0,15,1745,0,0,551,0
1751173,6345,1972272,5/23/2017,6/22/2017,0,15,1245,0,0,0,5
3356347,10851,2082732,7/2/2017,8/1/2017,1,15,1245,55,115,2854,0
6546773,1827,2629752,1/5/2018,2/4/2018,1,15,995,40,85,830.8,0
1735307,2381,1523832,11/18/2016,12/17/2016,1,15,1745,0,125,6717.25,10
2925600,2839,1579860,12/14/2016,1/13/2017,1,15,495,5,10,792.7,5
1816640,3082,1132608,6/1/2016,6/24/2016,0,15,495,15,25,548.25,5
2144613,9766,1277148,7/30/2016,8/1/2016,0,15,1745,0,15,182,0
2476107,2246,2296212,9/19/2017,10/18/2017,1,15,495,5,35,1462.05,0
2211093,3999,1504080,11/9/2016,12/8/2016,1,15,1245,0,0,0,0
2412373,6360,2835456,3/8/2018,4/7/2018,0,15,1745,0,0,0,0
3225093,7696,2681556,1/21/2018,2/20/2018,1,15,995,135,190,8138.85,35
4415547,6655,2528964,12/5/2017,1/4/2018,1,15,495,25,85,2695.7,0
4438880,2080,2447604,11/7/2017,12/6/2017,1,15,1495,20,45,1426,0
1933200,5139,1264176,7/25/2016,8/24/2016,1,15,495,0,0,0,0
3227627,4558,1879716,4/15/2017,5/14/2017,1,15,745,10,25,532,0
3714613,2240,1953384,5/15/2017,6/14/2017,1,15,1745,20,25,1212.85,0
5235947,6731,2315520,9/24/2017,10/18/2017,0,15,995,145,290,3971,0
4816773,4741,2662764,1/16/2018,2/15/2018,1,15,1245,1685,1810,25811.5,20
4888187,9110,2502336,11/26/2017,11/28/2017,0,15,995,0,0,66,15
6234587,9624,2549700,12/11/2017,1/10/2018,1,15,995,85,150,2274.3,0
1817040,5114,2238120,8/29/2017,9/28/2017,1,15,1495,0,0,0,0
1932133,529,1200900,6/25/2016,7/24/2016,1,15,1745,180,350,9225.45,5
3204240,9831,1715172,2/11/2017,3/10/2017,1,15,745,10,50,1129.85,0
3721573,4295,2118876,7/17/2017,8/16/2017,1,15,495,15,10,319.2,0
4278373,3507,2214120,8/19/2017,8/31/2017,1,15,1495,40,45,1757.5,0
1879120,2821,1288080,8/5/2016,9/4/2016,0,15,495,0,25,1484.4,0
2303547,2154,1321068,8/21/2016,9/1/2016,0,15,995,60,60,13163.55,5
2388000,9400,1853544,4/4/2017,5/3/2017,1,15,745,35,50,2114.2,0
4233840,279,2376876,10/15/2017,11/14/2017,1,15,495,0,0,0,0
1448907,4822,1922832,5/3/2017,6/2/2017,0,15,745,0,0,0,0
2268613,9289,1392636,9/24/2016,10/23/2016,1,15,1745,50,50,13035.15,5
4334080,11335,2188320,8/10/2017,9/9/2017,1,15,995,75,100,2188.8,0
2676347,6681,1612896,12/27/2016,1/26/2017,1,15,495,0,0,0,0
2329493,4247,1942776,5/11/2017,6/10/2017,1,15,745,0,80,1587.85,5
2816027,240,1807404,3/18/2017,4/17/2017,1,15,495,0,0,0,0
4855227,3671,2387124,10/19/2017,11/18/2017,1,15,1495,210,270,4372.5,0
5295733,9034,2329764,9/29/2017,10/28/2017,1,15,995,10,25,1124.8,0
2368240,6226,1341660,9/1/2016,9/30/2016,1,15,495,0,5,144,5
2375627,10450,1489236,11/2/2016,12/1/2016,1,15,495,0,0,0,0
2518240,8533,1676496,1/26/2017,2/25/2017,1,15,745,55,115,2694.45,10
3407573,4550,2454912,11/9/2017,12/8/2017,1,15,495,0,0,2,0
3797867,10224,2700840,1/27/2018,2/26/2018,1,15,495,15,35,1497.2,0
4953253,983,2513196,11/30/2017,12/20/2017,0,15,1245,5,95,1130.25,0
1686453,6969,1228320,7/8/2016,7/11/2016,0,15,745,10,5,217.5,10
1963173,3665,1215144,7/1/2016,7/30/2016,1,15,745,30,40,432,5
2502907,7589,1747644,2/24/2017,3/23/2017,1,15,1745,0,20,1336.95,15
4678240,7652,2522700,12/2/2017,1/1/2018,1,15,495,0,55,1167.25,0
5241467,10405,2688420,1/24/2018,1/26/2018,0,15,1245,5,5,344.85,5
2127307,10822,1334844,8/28/2016,9/27/2016,1,50,2495,325,425,21117.75,45
2895013,545,1565016,12/7/2016,1/6/2017,1,15,995,0,110,3945.6,5
3244240,1838,1954308,5/16/2017,6/15/2017,1,15,745,5,5,858.8,10
3434853,4065,1872024,4/12/2017,5/11/2017,1,15,495,0,0,0,0
3494160,3386,1813572,3/21/2017,3/23/2017,0,15,1245,15,30,115.15,0
1064133,9290,2048640,6/22/2017,7/21/2017,1,15,1495,145,385,7482.2,0
2234880,9767,2021376,6/12/2017,7/11/2017,1,15,745,85,95,2339.5,0
4004107,720,2168664,8/2/2017,8/4/2017,0,15,1495,0,0,0,0
1427840,7997,1589688,12/17/2016,1/16/2017,1,15,495,15,15,536.8,0
4562933,7323,2131632,7/21/2017,8/20/2017,1,15,995,280,355,8762.8,15
4773680,5449,2363820,10/11/2017,10/18/2017,0,15,995,0,10,984.4,15
4845680,11409,2214324,8/19/2017,9/6/2017,0,15,995,5,15,723.6,5
5284693,9771,2420400,10/29/2017,10/31/2017,0,15,995,5,0,153.9,0
1877787,2506,1448376,10/15/2016,11/14/2016,1,15,745,0,0,0,0
2317280,6285,1611024,12/25/2016,1/17/2017,0,15,1245,135,170,8646,0
2863333,7341,1542552,11/27/2016,12/26/2016,1,15,1745,25,25,1533.6,5
3417067,8516,1786476,3/10/2017,3/30/2017,0,15,745,80,80,1357.15,0
4119813,8665,2315304,9/24/2017,9/26/2017,0,15,1495,50,65,942.4,15
4119813,4374,2315304,9/24/2017,10/23/2017,0,15,1495,355,390,11004.8,25
4700240,8893,2345448,10/4/2017,11/3/2017,1,15,995,5,10,215.2,5
4321547,6802,2400528,10/24/2017,11/17/2017,0,15,495,0,305,1125.9,0
2104933,10888,1263144,7/24/2016,7/26/2016,0,15,1245,0,0,0,0
2744773,327,1495596,11/4/2016,12/3/2016,1,15,495,25,40,1139.5,0
4485200,6942,2753604,2/12/2018,3/11/2018,1,15,1245,0,5,257.6,15
4956560,2040,2339184,10/1/2017,10/30/2017,1,15,995,0,0,5.9,0
1431440,2509,1893408,4/21/2017,5/20/2017,1,50,1495,10,20,335.5,0
1838773,6470,1140684,6/4/2016,6/13/2016,0,15,745,0,0,12.9,0
1903920,11263,1250316,7/19/2016,8/18/2016,1,15,745,15,45,744.3,0
5514800,1579,2673552,1/19/2018,2/18/2018,1,15,995,35,50,1889.55,5
6261893,3770,2559348,12/14/2017,1/10/2018,0,15,995,10,50,1527.6,0
1164933,10915,1416072,10/1/2016,10/30/2016,1,15,1245,0,0,0,0
6215333,10582,2544180,12/9/2017,1/8/2018,1,50,2995,150,315,9176.85,0
1891840,6980,1310616,8/17/2016,9/16/2016,1,15,495,0,0,0,0
2968373,5035,2887008,3/23/2018,4/22/2018,0,15,1245,0,0,0,0
6272533,4648,2762652,2/15/2018,3/14/2018,1,15,995,50,145,2975.4,15
1950533,1352,1208196,6/29/2016,7/28/2016,1,15,1745,570,660,9060.3,5
2716907,4401,1683756,1/29/2017,2/28/2017,1,15,1495,0,0,0,0
2954933,11118,2320656,9/27/2017,10/26/2017,0,15,495,90,185,4841.2,0
3353200,6922,2436924,11/3/2017,12/2/2017,1,15,1745,5,55,2926,0
3513333,7893,1821036,3/23/2017,4/22/2017,1,15,495,15,10,524.4,0
988987,362,2155416,7/29/2017,8/28/2017,1,15,745,0,120,3753.8,10
1561227,7352,1627860,1/3/2017,2/2/2017,1,15,745,30,100,2181.2,0
1795947,3849,1399488,9/27/2016,10/26/2016,1,15,1745,50,55,3493.2,0
1897093,178,2294652,9/18/2017,10/17/2017,1,15,495,0,0,0,0
3940507,10224,2915388,3/29/2018,4/28/2018,0,15,745,0,0,3.8,0
4915547,5562,2408412,10/26/2017,11/8/2017,0,15,995,0,0,167.5,5
5149040,1561,2380224,10/17/2017,11/16/2017,1,15,995,240,185,7881.2,0
1743307,538,1377816,9/19/2016,10/18/2016,1,15,495,0,15,744.1,0
1753333,7179,2234748,8/27/2017,9/26/2017,1,15,1495,0,0,0,0
1883813,7212,1181532,6/16/2016,7/14/2016,0,15,495,150,300,4618.8,0
2717520,3216,1772016,3/4/2017,4/3/2017,1,15,1245,0,0,7.6,0
4234453,1830,2285580,9/15/2017,10/5/2017,0,15,495,0,20,769.5,0
4587813,490,2399208,10/23/2017,11/22/2017,0,15,495,5,10,1155.2,0
6483760,2006,2810580,3/1/2018,3/26/2018,0,15,1245,30,75,1231.2,5
6761013,594,2693076,1/25/2018,2/6/2018,0,15,1245,15,20,433.2,0
956107,3236,1830504,3/26/2017,4/25/2017,1,15,1245,85,150,3358.55,0
1650720,3004,2328240,9/29/2017,10/28/2017,1,15,495,0,0,0,0
2822587,6262,1592580,12/19/2016,1/18/2017,1,15,495,0,0,0,0
3018267,6223,2444544,11/5/2017,12/4/2017,1,15,1245,0,0,21.3,0
3343813,8059,2069304,6/29/2017,7/28/2017,1,15,495,5,20,858.8,0
3495440,10168,1837404,3/29/2017,4/6/2017,0,15,495,0,0,183,0
4175733,3181,2181696,8/8/2017,9/7/2017,1,15,1745,95,165,4528.2,0
3872213,4465,2655492,1/13/2018,2/12/2018,1,50,1495,1525,2205,6796.75,10
4470800,8105,2099028,7/9/2017,7/10/2017,0,50,2245,0,10,152,0
1002933,8397,1524312,11/18/2016,12/17/2016,1,50,2995,0,350,11516.25,0
877333,3640,1347456,9/3/2016,10/2/2016,1,50,1245,0,0,0,0
1998373,8290,1290792,8/6/2016,8/22/2016,0,15,495,20,25,1394.4,0
2310907,10823,1551636,12/1/2016,12/30/2016,1,15,745,45,50,1237.5,0
2384187,9722,1492488,11/3/2016,12/2/2016,0,15,495,0,0,0,0
2537920,6756,1619532,12/30/2016,1/25/2017,0,15,745,0,0,0,0
2615120,3885,2366424,10/12/2017,11/11/2017,1,15,745,135,320,3321.2,0
1671253,2595,1223160,7/5/2016,7/7/2016,0,15,1495,0,0,0,0
3602480,248,2432796,11/2/2017,11/29/2017,0,15,1495,85,155,3214.8,0
5452747,8182,2374416,10/14/2017,11/13/2017,1,15,995,115,185,3204.8,15
7044640,5991,2774460,2/18/2018,2/19/2018,0,15,995,5,15,355.1,0
4429413,3013,2726280,2/3/2018,3/2/2018,1,15,995,0,0,0,0
5290027,7775,2610636,12/29/2017,1/28/2018,1,15,1745,125,195,5570.5,0
5306960,5996,2421948,10/30/2017,11/29/2017,1,15,995,15,70,7040.45,0
6115093,2937,2510160,11/29/2017,12/28/2017,1,15,995,0,175,5214.3,0
1076293,8119,1512168,11/12/2016,12/11/2016,0,15,495,0,0,0,0
1196053,1396,1244796,7/16/2016,8/15/2016,1,15,1245,0,0,0,0
1633627,2678,1609272,12/24/2016,1/16/2017,0,15,745,40,80,1296,10
1692640,6043,1299528,8/11/2016,9/6/2016,0,15,745,60,80,4865.1,0
2767067,8830,1504572,11/9/2016,11/10/2016,0,15,1745,0,0,28.8,0
4239707,3895,2376948,10/15/2017,11/14/2017,0,15,995,0,215,6947.6,20
5516667,10541,2387328,10/19/2017,11/16/2017,0,15,1495,130,170,3636.6,10
3187520,3496,2184132,8/9/2017,9/8/2017,1,15,745,20,45,1654.9,0
3262827,6222,1733028,2/18/2017,2/19/2017,0,15,495,0,0,188.1,0
3453227,2317,1953108,5/15/2017,6/3/2017,0,15,495,0,5,274,0
3507600,2725,1824252,3/24/2017,4/23/2017,1,15,745,15,75,747.25,0
4602293,3699,2317776,9/26/2017,10/25/2017,1,15,745,35,25,3500.75,0
4450667,2083,2095740,7/8/2017,7/12/2017,0,15,745,5,5,20,0
7344427,8184,2844192,3/10/2018,4/9/2018,0,15,995,0,10,239.45,5
1928720,2094,1392360,9/24/2016,10/23/2016,0,15,495,0,0,0,0
2977333,2215,2887224,3/23/2018,4/22/2018,0,15,495,10,30,720,0
3313813,116,1826928,3/25/2017,4/24/2017,1,15,745,115,160,1369.6,0
1334880,1727,1676280,1/26/2017,2/25/2017,1,15,745,75,130,10632.6,0
1040987,404,1244724,7/16/2016,8/15/2016,1,15,1495,115,170,10312.35,0
2176240,6132,1349796,9/4/2016,10/3/2016,1,15,1495,0,0,0,0
2725387,7492,2238048,8/29/2017,9/28/2017,1,15,1745,60,145,3236.1,0
2871040,3465,1547772,11/30/2016,12/29/2016,1,15,745,210,240,6646.6,0
3992213,6278,2573640,12/18/2017,1/17/2018,1,15,495,70,130,3171.65,0
1783253,8362,1329696,8/26/2016,8/29/2016,0,15,1745,10,10,432.9,0
3189547,3955,2076900,7/1/2017,7/30/2017,1,15,1495,20,40,2443.2,0
5302480,8975,2334012,9/30/2017,10/29/2017,1,15,995,50,130,4033.7,0
2052373,9811,1310688,8/17/2016,9/16/2016,1,15,1245,15,30,639,15
2537707,7403,1412808,9/30/2016,10/29/2016,1,15,1495,5,40,547.2,5
4320107,6940,2056656,6/24/2017,7/23/2017,1,15,495,0,15,205.2,0
7253680,3720,2822016,3/3/2018,4/2/2018,0,15,995,20,55,936.05,5
1210400,6406,1450896,10/16/2016,11/15/2016,1,15,745,220,285,10106.85,0
2206987,1982,1861596,4/7/2017,5/6/2017,1,15,495,0,5,272.85,0
2456533,7138,1387824,9/23/2016,10/22/2016,1,15,745,240,265,8270.7,20
2753467,2876,1561464,12/5/2016,12/7/2016,0,15,495,0,0,0,0
1224373,10391,2614848,12/30/2017,1/29/2018,0,15,1495,55,100,3161.6,10
1665787,7794,1140756,6/4/2016,7/3/2016,1,15,745,0,165,1651.2,0
1984853,8762,2725944,2/3/2018,3/2/2018,1,50,995,0,55,2607.75,75
2410453,10107,1501812,11/8/2016,12/7/2016,1,15,745,0,0,0,0
2908533,706,1709148,2/9/2017,2/24/2017,0,15,495,0,0,0,0
1832373,6803,1137780,6/3/2016,7/2/2016,1,15,495,0,0,580.5,5
2244533,9680,2022648,6/13/2017,7/12/2017,1,50,1495,0,0,0,0
1095760,4950,2035488,6/17/2017,7/16/2017,1,15,995,0,0,0,0
2415200,10830,2011008,6/8/2017,7/7/2017,1,15,745,0,0,0,0
3971573,1290,2041176,6/19/2017,7/9/2017,0,15,495,75,140,1933.5,0
4356747,10872,2098956,7/9/2017,8/8/2017,1,15,495,10,30,1881,5
4895387,1008,2315232,9/24/2017,10/23/2017,0,15,995,20,35,1474,0
5181173,3253,2311848,9/23/2017,10/22/2017,1,15,995,0,85,3450.3,0
2573600,8323,1504368,11/9/2016,12/8/2016,1,15,495,5,15,873.4,5
2714347,9779,2910960,3/29/2018,4/28/2018,0,15,495,0,5,186.2,0
4233200,3934,2029332,6/15/2017,7/14/2017,0,15,495,35,55,1783.7,0
4389333,813,2114448,7/15/2017,7/18/2017,0,15,745,5,5,14,0
4637360,6794,2705016,1/28/2018,2/27/2018,1,15,745,0,0,0,0
5853653,3852,2563536,12/15/2017,1/14/2018,1,15,1495,5,470,12623.55,5
1867787,3788,2021304,6/12/2017,7/11/2017,1,50,1745,0,0,0,0
1877787,9407,1582848,12/15/2016,1/14/2017,0,15,745,0,0,0,0
2640133,335,1653684,1/15/2017,2/14/2017,1,15,495,0,0,21.3,0
2224000,10975,1456512,10/19/2016,11/18/2016,1,15,495,30,125,2453.85,5
2369947,9819,1485336,10/31/2016,11/30/2016,0,15,495,40,50,1043.1,0
3590880,7680,1920372,5/2/2017,5/10/2017,0,15,745,0,0,58.45,0
3861653,3849,2002752,6/4/2017,6/16/2017,0,15,495,5,30,425.2,0
4206773,2589,2101284,7/11/2017,7/25/2017,0,50,1495,0,45,1245,10
5452480,880,2353536,10/5/2017,11/5/2017,1,15,1245,125,125,4928.2,15
3124533,6735,1983900,5/27/2017,6/26/2017,1,15,495,0,0,0,0
5145040,10631,2290104,9/16/2017,10/9/2017,0,15,1495,10,5,63.35,5
1827707,4522,1421772,10/3/2016,10/19/2016,0,15,1495,0,0,0,0
4770027,2935,2191584,8/11/2017,9/10/2017,1,15,1495,275,295,9044,20
2733707,8097,2341140,10/2/2017,11/1/2017,1,15,495,0,0,0,0
2733707,3135,2432724,11/2/2017,12/1/2017,1,15,495,0,0,0,0
3570480,6253,2333292,9/30/2017,10/29/2017,1,15,495,0,20,521.55,0
